뉴스 제목	댓글 내용	타입
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	말 한 번 거창하게 한다. 8천만 겨례? 웃기고 있네. 79,999,999명이라 해라. 나한테는 아무 의미없는 그냥 판문점 정치 쑈였으니까.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	빨간것들끼리 작당하고 적화통일을 약속했나보네 ㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	무뇌가 따로없다. 개정은이하고 무슨 합의가 유효하나. 조폭 깡패집단보다 못한 놈들과 무슨 대화가 필요하고 합의가 필요한가 .	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한 주방장이  문재인 욕하니깐 기분 나쁘지가않다ㅋㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	바보인가? 도대체 뭔 인간이 이런가?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	기사 요약..... "문재인, 북한에 무릎 꿇어"	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	삶은 소대가리가 멍멍..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대한민국 국민중 누가 겨례라는 말을써 ㅋㅋ 북한티좔좔	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저걸 어째야 되겠나 쳐 줙일수도없고 일개 국민 한사람이...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	제발  꿈에서 깨시길	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	시  바  진짜   쪽팔린다.. 언 넘이   써주고  읽으라 한겨?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	미안합니다만 ... 8천만?? ... 김정은 그런거 신경도 안쓴답니다 ... 아시면서 ...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	또야? 빌빌거리는거 언제까지 하냐 대체!! 그냥 입다물고있지 하여간 북한에 깨갱되는건 일등이다 임뫄	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아~~~ 정말 치매인가??? 아니면 북한 문가 집성촌에 형제들이 볼모로 잡혀있나??? 도대체 왜 그러삼???	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	약속을 수시로 어기는 사람이 정은이와의 약속은  목숨걸고 지키겠다' 뭔 약속을  뒷구녕으로 했는지  궁금하네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	ㅋㅋㅋㅋㅋ전라도 교육부터 어케해봐라 표가 이념을 넘어서 그냥 종교집단 의 몰표식 ㅋㅋㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아니  윗동네 년이 깬다고하는데   아직 치마자락잡고  있니????	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	단세포인지 오로지 북북북~김정은 김정은 김정은~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	벽보고 중얼중얼 대는듯 ㅋㅋㅋㅋㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	궁금하다..국격이 어디까지 추락할지..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한바이러스집단과 무슨 평화냐!웃기고 자빠졌네!!북에 거주하는 이모인지? 진짜 이모인지 아닌지 정체도 모르지만?너나 북에 가서 살어!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	같은 동포니까 어거지도 이정도 받아주는거다...  그걸알면 늬들이 이러면 안되지... 문대통령이 얼마나 늬들 남매를 쉴드쳐 줘야 하는거냐...  어거지를 부리지말고 협상이란걸해...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	바보야 ~~ 니가 이렇게 얘기하면 너의 존엄을 욕하는 거라는 거 모르나? 너의 존엄은 8천만 겨레에 약속을 저버린게 되고 너는 지켜간다는 얘기 하는거자나. 그럼 삐돌이 삐순이가 더 삐져 난리 칠텐데. 하나만 알고 다음수를 모르는 구만. 생각 좀 하고 살아라.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	돈 더 가져다 바친다는 건가?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화는 한 쪽만 원한다고 되는 게 아니죠. 진정한 평화는 양 쪽이 모두 서로를 존중할 때만 가능한 겁니다. 지금껏 단 한번이라도 북한이 진정한 한반도 비핵화 의지를 보여준 적이 있나요? 노무현, DJ정부동안 그야말로 무조건 적인 돈퍼주기 햇빛정책해봤잖아요? 그 결과 북한이 바뀐게 뭐가 있나요? 김정일/김정은 체제만 더 공고해지고, 북한의 핵무기 수준만 급상승했고, 더 한반도의 평화는 요원해졌죠. 정치적 이념을 떠나서 이제껏 북한이 한국을 대한 방식은 절대 진정한 파트너의 자세가 아닙니다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	꼴갑을 하고 게심니다~~~ 툇 💩🐕🐶	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	최고권력을 맛본자가 그렇게 변하기 쉬울까? 협력한답시고 북의 요구에 휘둘리지말았음한다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	한미 동맹만 돈독히유지되면. 중국도.일본도. 하찮은북한도 우리를 건드리지못한다. 그런데문재인정부가 친중정책을 써고부터 중국과 북한이 우리나라를 아주 우습게보기시작했다. 한국가의대통령이 정책방향을 어떻게 잡느냐가 정말 중요한것같다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이번에만약 북한이도발해서 또 평화니뭐니지껄이면 내가대통령탄핵국민청원꼭올린다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	8천만의?퉤.살인마 정은이와 평양 문씨족과 졸라를 위한 약속이지.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	Gp고사포 도발도 고의가 아니라 하니 북한입장에선 빡칠수밖에 도발했는데 효과는 커녕 신경도 안쓰다니.... 어쩌면 문재앙이새끼때문에 김정은이 화병으로 쓰러졌을수도 있다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이딴 걸 자국 대통령이라고 믿고 지지하는 놈들이 진짜 한심하다 자국민	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	야 이  골빈넘아	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	어차피 들을 생각도 없는 놈들앞에서 떠들어봐야 헛 일..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	지들만 처믿는 약속 아무도 신경도 안쓰고 믿지도 않고 심지어 대상자인 북한조차 쉬도때도 없이 어기는 약속 그거 말하는건가 ? 에휴 코로나 터질때부터 눈치도 없고 현실파악을 못하는건 여전하네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래서 또 퍼주겠다고. 할줄 아는게 돈주고 달래는거냐.  할줄 아는게 뭐냐 퍼주는 것 말고 다른 것 좀 해봐라.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이런 것을 개소리라고 하던데~  이제 그만 하면 좋겠다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문지랄 평화가 약속으로 지켜지냐	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	거짓을 일삼는 북한과의 선언보다 6 25를 제대로 봐야하는거 아닙니까? 지금부터 북한 하수인이 돼버리면 적화통일이나 하겠다는 뜻인거죠 심각한 국가 위기입니다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	물에 빠진놈 건져놓으니 보따리까지 내놓으란 놈들을 향한 짝사랑 진짜 ㅋㅋㅋㅋ 대단하다 ㅋㅋㅋㅋㅋㅋ 북한으로 가서 함께하는건 어때?? 너네 가족들 다 데리고?? ㅋㅋㅋㅋㅋㅋㅋ 김정은이가 진짜진짜 환영해주겠다 그치?????? ㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	8천만 겨레?? 약속? 누가 했는데 당신네들 혼자 북치고 장구친 것을...약속?? 기가찬다..저분은 진짜 인민민주주의공화국을 꿈꾸고 계신가??	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	삶은 소대가리라서 생각이 없나보네~ 저걸 워쩐다?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	너혼자 북한가서 살든가 국민들은 북한 존나싫어해	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	지금은 남북관계 얘기나올때가 아닌듯.. 솔직히 우리나라에 도움되는 부분도 잘 모르겠고 코로나는 계속 확진되고 있는 마당에다가 우리나라 경제도 개판되는 거 같고 일자리 없어 허덕이고 굶어죽을 판에 자꾸 북한얘기만 나오면 솔직히 짜증남. 자국민 신경 좀 쓰세요.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래서 뭐 했는데? 2년동안 미국 눈치본거 말고 또 뭐했는데? 그냥 때려치우고 강대강으로 가자. 어차피 아무것도 못하잖아.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	정신병자도아니고,,,대한민국대통령이라는게창피하다,,,,약속도두사람이하는것이고,,혼자하는약속은정신병자들이나한다...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	옥류관 주방장 말 한마디에 주식시장이~~~춤을 추니 원, 기가 막혀서 ㅉㅉㅉㅉ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	홍준표가 옳았네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	언제까지 가능성없는애기로 국만들을 우롱하려는지..진짜 일을 하세요  세금으로 국민들  환심사는 그런일말고  북에 돈퍼주고 세금더띁어내는 그런일말고진짜 국민을 위한 일을 하세요 문재앙씨	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대체 어느나라 ㅅ ㅣ이벌 대통령인가	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화 평화 말은 잘하네.~ 매번 퍼주고 북한이 뭐 하죠?좀 하는척 하다가 매번 도돌이표 찍고 있는건 북한인데 아직도 기대를 걸고 있는것이 한심할따름개성공단 재개 하면 뭐하나요 또 그사람들 볼모로 협박하고 지들맘에 안들면 쫒아 내겠죠? 그럼 세금으로 또 그사람들 보상해주겠죠~? 할려면 다시는 그런일 없게 하던지... 주둥이로만 사람들 현혹하는건 이제 그만하시죠	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	임기 언제 끝나는지 이렇게 고대한 대통령은 처음이다. ㅜㅜ 북한을 정말 적으로 생각을 안 하는건지 하는 말마다 너무 짜증난다 ㅜㅜ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그만좀해라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	결론은 국회탓? 친중 빨갱이 적폐 새기들은 항상 남탓하고 자빠졌네!!! ㄲㅏ 는 소리로 국민기만 작작하고 국민 모르게 김정은 돼지새기한테 한 비밀 약속이 뭐 였는지나 밝혀 적폐   새기야!!!!!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	약속이라게 상호간에 하는 것 아닌가? 지혼자 북치고 장구치고 다하네...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	또 기가 막히네  정권변동의  따라  또  전정권 탓입니까?   자기네 성과에 급급해서 말도 안되게 어떤 약속을  주고 받아기에  별의별  욕다먹고도 한마디도  못하고 하라는데로 하면서~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	6월 15일 서해에서 도발한 북한을 격파 한 제1연평해전 승전일입니다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	다음에는 저런 대통령이 안 나올길...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화적으로 한다는게 천안함 폭격하고 총쏴데는겁니까	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	당신이 집권하고 변한게 있나 대국민사과문부터 발표해야지 당신 친구는 적어도 국민이 우선이었다  ㅉ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	처먹는건 잘하네 ㅋ 냉면처먹고 짜파구리 처먹고 경제 처먹고안보처먹고 외교처먹고 다처먹네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아니 쟤들이 안한다잖아 아니 제발 북한 말좀 들으세요 북한 꼬붕이 어디서 정은 수령님이 말하는 말에 반박을해 좀 갈라서자고요	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	어떻게 국민들이 바보 등신이 되는 느낌이 들까?.   정은이 동생  썅간나년이 협박하고.  옥류관 주방간나가 욕해도. . 그저 약속타령  그러다 쳐맟고 또 퍼주고.  설설기고  언제까지 할건데  평화도 중하지만 국민의 자존심도 중요하다. . 지발 정신좀 차리길 바란다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	을지로 냉면집 우래옥 주방장은 맞대응하라!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	북한을 믿은게 잘못이지	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대단하다 정산간 약속한 합의서도 하루아침에 뒤집는 넘들믿고 사업하자고? 철도 다 연결하고? ㅋㅋㅋ좋겠네 북한 주한미군도 철수시키고 한방에 밀고 내려오겠네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	다음 대통령은 한 방 맞으면 두 방 칠수있는 사람이 되라 그게 누구든  뽑아준다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문재앙은 임기 끝날 때 까지 이빨만 까다 가는구나. 역대 무능한 대통령.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	참  세상에  저런인간이  있나..?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문재인씨  불과 얼마전 북한공산괴뢰 집단이 우리군 초소에  실 사격한것 잊어버려나   저것들이 도발할땐  아무소리 안하더만  김여정 지시내리니 잘 따르네 남측 대똥령 맞나	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저 등신 오늘 냉면 처 먹고 국민한테 요사를 부리는군~~ 국민은 바보가 아니다~~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	냉면 쳐 먹고 ,  욕 쳐먹고 ~  나라 경제 말아 쳐  먹고 ,  국민들 일자리 날려 쳐먹고 ...  많은걸  쳐먹네 ... 이젠 나이만 쳐먹어라 !	
