뉴스 제목	댓글 내용	타입
이 와중에… 북한에 1만명 여행보내겠다는 단체	종북좌빨 뙈늠사대 문개역도놈의 달창깐나동무들만 보내라우. 정은이놈 봉건 공화국 인민군 AK47 에 모두 벌집이 되어 사멸해라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인질...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	뻘겅 생퀴들.. 나라꼴이 점점	
이 와중에… 북한에 1만명 여행보내겠다는 단체	경거망동을 하는 것보다 태산과 같이 의연하게 대처하는 것이 좋지 않을까?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인질을 만명이나 보내겠다구?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이런 상황에서 좋다고 가거나 보내면 진짜 ㅂ.        ㅅ.   들이다!!!  아무 생각없이 호구노릇하는 머슴같은 나라밖에 안되는거다.      지들이 못먹고 못살고 국제적 미아가 된게 우리 때문이냐..    아직도. 한핒줄이라고 믿는 멍청한 인간들이 있기에 이 나라가 이것벆에 안보이는거다.      돈달라고 떼쓰는 것도 아니고 헙박하는 수준.     미국, 중국은 나 몰라라하고..     국제적 호구를 자처하는 나라..  선진국?    그냥 개도상국 모델 국가일뿐..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그돈으로 어려운사람들한테 기부부터 해라 이정신나간것들아//	
이 와중에… 북한에 1만명 여행보내겠다는 단체	니가가라 하와이? ㅋㅋㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	너네나 가	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	왜 가야하는데 뭐 볼게 있다고 목숨걸고 가냐?? 탈북자들이 북한동포들 실상 알려줄려고 전단지 보냘땐 그나라문제라고 하더니 이건또 같은 민족인가봐?? 저런애들이 정권잡게 해준 우리나라는 미래가 없어 결국은 조선말처럼 국제사회에서 도퇴될거야	
이 와중에… 북한에 1만명 여행보내겠다는 단체	진보 성향이란다  웃긴다  친북성향이라고  말을  바꾸는게  어떨지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	전라도것들보내	
이 와중에… 북한에 1만명 여행보내겠다는 단체	민주당의원들넘부터 연수보넵시다 ㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그대로 버스 태워 좋아하는 북으로 가라그렇게 좋으면서 왜 한국에  사는지 모르겠다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	고도의 색출전략?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	지금은 여행가면 안된다. . 북한은 의료시설이 안좋아서 코로나 걸려서 올수있다..북한에서 코로나 걸렸다가 돌아다니면 총살당한다는 뉴스떴었다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	#블랙시위 #남양주봉인지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	누가 간데? 갔다가 누군가 총살당하면 누가 책잉질래? 한완상 문성근이가 책임지고 북한에 남아라..돌아오지마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	다 인질로 잡히는거 아니냐?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	탄핵가자	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여행가지 말고 그냥 가서 오지 마라. 1만명이 아니라 좌파들 다 가라. 가서 오지 말고 거기서 쭈욱- 살아라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한에 가려는 1만명...  저 사람들의 정체를 잘 알겠음. 문성근 휘하의 종북주의자들 ...좋아하는 북한 여행가서 그냥 정착하세요~!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	미친개랑 자꾸 키스 시도하다 혀 짤린다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	재앙이 탄핵	
이 와중에… 북한에 1만명 여행보내겠다는 단체	벌~~건것들 다 기어나옴  해골 존엄 과 냉면마는 주방장 한 마디에--   진짜  니들 니 조국 부칸으로 꺼져라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅎㅎ 북에 잘 보일려고 아주 발악을 하는 구나!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	총 맞는다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그냥  문빠로 구성해서 아주가거라  ㅎ탼광서 일이나하고	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정부여당177석과 파랑기와집식구들  모두가셔서아오지탄광이나   총받이로  쓰세요다시는  민주주의땅  밟지못하도록~~~~~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	비핵화는?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	느그들 뜻대로 되는지 꼭 획인해 볼란다. 어벙한 인간들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북괴 애들 저리 욕지걸이 해 대는데 겁나서 어찌 갈 생각이 나겠나. 잘 못하면 가서 인질로 잡혀서 못올수도 있다. 옛날에 금강산 갔는데 안내 가이드가 북괴군에게 말 잘 못해서 걸리면 잡혀서 일행이 모두 꼼짝 못한다고 안내를 해주더만 요즘 가면 그리하겠는데,그건 그렇고 이나 이 난리판에 어느 누구 갈 생각 하겠나 림종석 부터 보내지...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	2미터 간격 유지하고 다니길	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아니 왜  그렇게 독재타도 외치던 인간들이 북한 독재정권을 옹호하냐고!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	니들이 좋아하는 그 화해를 방해하는 게 김정은이잖아 시진핑이고	
이 와중에… 북한에 1만명 여행보내겠다는 단체	쳐죽일 빨갱이 니 가족들이나 보내라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그래.북으로 이민 보내라!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	종북좌빨들 모두 데리고 가서 돌아 오지말고  제발 거기에 그냥 눌러 살았으면 좋겠다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	177석 들 단체 여행 가면 되겠네.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 오지마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	민주당 지지자들 부터 보내라 곳곳에 지뢰묻어놓고 맘껏 뛰놀다 디지라고ㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	뭐냐 이건.  또 모금 할라 그러냐  . . . . .      ?    ㄷ ㄷ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	민주당 가족여행 보내면 되겠네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문빠들 매일 가것네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가고 싶다...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	무증상 우한폐렴 걸린달창 정신병자들 가서 옮기고 돼지섹희랑 같이 뒤지면 되겠구만	
이 와중에… 북한에 1만명 여행보내겠다는 단체	★★★ 북한 여행? 듣던중 진짜 반가운 소리다. ㅎㅎㅎ. ★★★	
이 와중에… 북한에 1만명 여행보내겠다는 단체	김조광수 ㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	전쟁한다는데 스스로 포로 되려는거야?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가는건 가는건데,,, 누구 돈으로 가는거냐? 시민단체 삥땅 친 돈으로 가려는거 같은데?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	미국갈일 없는 분들은 여행경비 전액 정부가 내주고 안전만   보장해  준다면  가볼만  하네  ㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	바 보	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이젠 바야흐로 북한식 인민민주주의 돌입한 것 같은데, 댓글 꼬라지하곤...ㅉㅉ . 졸지에? 대단한 혁명완수 당해버렸네. 누굴 탓해.... 이런들 어떠하리 저런들 어떡할 거냐고!!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	자~알 한다. 가서 오지말고 거기서 살아라!!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	●정신나간 쉑휘들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그래 갈놈들은가서  오지마라!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	고첩들 경사났네 경사났어	
이 와중에… 북한에 1만명 여행보내겠다는 단체	전부 인질 볼모로 잡혀 몸값 달라고 할 저질 집단인데 , 거길 왜 가냐? ㅎㅎ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한 거지  세끼   몇명 비위  맞추려다.전  국민이   제재 받는다   그 고통은  생각 안하나...!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한다녀오면 미국 갈려면 비자는 별도 신청해야 되고 금방 못가고 제한이 있지 싶은데...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	화해물꼬?ㅎㅎ수백만을 죽게한 애들이 사과도 안하는데 화해 ?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인질로 잡혀도 상관없다 각서받아라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	진보라고 칭하지 마십시오. 한씨 문씨는 좌파 또는 빨갱이가 맞는 표현인거 같습니다. 금강산관광 갔다가 북한군의 총격에 사망한 고박왕자씨 사태에 사과도 없는 북한독재3대세습 정권에 목을메고 우리국민을 또 보내겠다는 정신나간짓거리를 하는 토착빨갱이들이나 북한가서 오지말고 북한에서 살기를 바랍니다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여행이 아니라 그냥 월북해라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북괴가 미쳤다고 코로나관광객 받아  북괴 쑥대밭 만들 일 있냐? 눈치도 없는 인간들아. 북괴애들은 단지 달러를 원하는 거야.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아무리  떠들어봐야  뭔  소용있다고  씹어  되는지도무지 이해가 안되는구먼.국민70프로가  지지하는 정부의 추종자들이추진하는것을   막을자 누구냐 .2차3,차  재난지원금줄터인데  그돈으로 갔다올거야	
이 와중에… 북한에 1만명 여행보내겠다는 단체	달러 퍼주기	
이 와중에… 북한에 1만명 여행보내겠다는 단체	잘 생각했다. 대한민국의 평화를 위하여~~  단 북한 관광가서 다시는 대한민국으로 돌아오지 마라!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	평화이주2020 지원받아봐~ 원산갈마지구로 이주~ 몇명이나 신청할까	
이 와중에… 북한에 1만명 여행보내겠다는 단체	손담비 노래가 생각나네요 미쳤어~미쳤어~~~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	미쳤구나 현실파악.주제파악 참 못한다 어쩌다 이나라가 이지경까지 가게 되었나~  내일이면 잊을수 있길 고대하며~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가지가지하네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아주 쇼를하고 있내. 1만명. 지금 지들이 똥산것 처리도 못하면서 남똥싼것을 치워 주겠단건데? 아주 나라를 말아 드시는지. 권력을 몰아주었을때 이런일이 생기는거다. 견제를 할수 없는 세력이 없으니 지들 맘대로 통계내고 타당성 주장하고...미래가 없다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	국민을 총알받이 시키려는의도가 뭐냐? 그렇게 김정은 독재국가를 떠받들어줘서 남는게 뭐가있더냐?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	★★★ 조센일보. 기사를 썼으면 여행희망자들 참가 신청을 어떻게 하는지도 자세히 밝혀놔야지. 이게 뭐냐? 오랜만에 친일 100년 조센이 기사같은 기사를 올렸길래 봤더니, 알맹이가 쏙 빠졌네....ㅉㅉㅉ...★★★	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 총에 맞아 죽고 인질돼서 가족 못보고..  김정은이 캉패처럼 굴고 문재인이 찍소리 못하고 ㅋㅋㅋ 안봐도 비디오	
이 와중에… 북한에 1만명 여행보내겠다는 단체	또 총맞으라고... 북한이 똥줄타니까 관광으로 자금을 만들어주겠다?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한 가는순간  미국,영국,프랑스 비자거부	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이런 죽일놈들 국내가 이렇게 힘들고 긴장하고 사회생활하고 있는데 어디가야 정말 이자들은 데가리가 있는건지 정말 기가차다 기가차	
